,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
34,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
35,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
36,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
37,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
38,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
39,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
40,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
41,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
42,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
43,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
44,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
45,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
46,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
47,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
48,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
49,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
50,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
51,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
52,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
53,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
54,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
55,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
56,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
57,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
58,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
59,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
60,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
61,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
62,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
63,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
64,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
65,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
66,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
67,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
68,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
69,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
70,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
71,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
72,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
73,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
74,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
75,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
76,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
77,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
78,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
79,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
80,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
81,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
82,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
83,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
84,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
85,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
86,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
87,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
88,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
89,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
90,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
91,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
92,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
93,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
94,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
95,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
96,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
97,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
98,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
99,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
100,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
101,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
102,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
103,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
104,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
105,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
106,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
107,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
108,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
109,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
110,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
111,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
112,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
113,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
114,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
115,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
116,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
117,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
118,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
119,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
120,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
121,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
122,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
123,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
124,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
125,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
126,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
127,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
128,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
129,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
130,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
131,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
132,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
133,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
134,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
135,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
136,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
137,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
138,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
139,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
140,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
141,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
142,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
143,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
144,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
145,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
146,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
147,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
148,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
149,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
150,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
151,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
152,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
153,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
154,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
155,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
156,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
157,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
158,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
159,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
160,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
161,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
164,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
165,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
166,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
167,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
168,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
169,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
170,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
171,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
172,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
173,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
174,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
175,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
176,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
177,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
178,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
179,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
180,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
181,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
182,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
183,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
184,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
185,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
186,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
187,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
188,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
189,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
190,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
191,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
192,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
193,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
194,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
195,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
196,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
197,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
198,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
199,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
202,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
203,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
204,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
205,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
206,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
207,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
208,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
209,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
212,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
213,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
214,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
215,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
216,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
217,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
218,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
219,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
220,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
221,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
222,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
223,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
224,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
225,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
226,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
227,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
228,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
230,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
231,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
232,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
233,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
234,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
235,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
236,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
237,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
238,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
239,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
240,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
241,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
242,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
243,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
244,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
245,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
246,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
247,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
248,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
249,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
250,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
251,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
252,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
253,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
254,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
255,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
256,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
257,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
258,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
259,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
260,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
261,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
262,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
263,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
264,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
265,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
266,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
267,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
268,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
269,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
270,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
271,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
272,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
273,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
274,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
275,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
276,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
277,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
278,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
279,B,薄雾灰,石黑,AZ32GCY0000286,燃油,两驱
280,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
281,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
282,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
283,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
284,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
285,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
286,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
287,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
290,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
291,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
292,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
293,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
294,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
295,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
296,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
297,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
298,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
299,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
301,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
302,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
303,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
304,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
305,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
306,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
307,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
308,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
309,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
310,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
311,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
312,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
313,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
314,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
315,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
316,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
317,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
318,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
319,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
320,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
321,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
322,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
323,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
324,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
325,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
326,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
327,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
328,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
329,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
330,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
331,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
332,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
333,B,水晶珍珠白,石黑,AZ64GCY0000309,燃油,四驱
334,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
335,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
336,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
337,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
338,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
339,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
340,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
341,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
342,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
343,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
344,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
345,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
348,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
349,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
350,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
351,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
352,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
353,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
354,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
355,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
356,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
357,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
358,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
359,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
360,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
361,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
362,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
363,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
364,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
365,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
366,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
367,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
368,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
369,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
370,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
371,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
372,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
373,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
374,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
375,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
376,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
377,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
378,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
379,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
380,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
381,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
382,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
383,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
384,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
385,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
386,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
387,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
388,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
391,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
392,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
393,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
394,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
395,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
396,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
397,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
398,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
399,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
