,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
194,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
195,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
196,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
197,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
198,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
199,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
200,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
201,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
202,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
203,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
204,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
205,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
206,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
207,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
208,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
209,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
210,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
211,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
212,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
213,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
214,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
215,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
216,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
217,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
218,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
219,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
220,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
221,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
222,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
223,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
224,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
225,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
226,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
227,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
228,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
229,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
230,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
231,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
232,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
233,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
234,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
235,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
236,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
237,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
238,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
239,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
240,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
241,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
242,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
243,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
244,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
245,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
246,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
247,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
248,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
249,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
250,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
251,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
252,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
253,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
254,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
255,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
256,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
257,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
258,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
259,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
260,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
261,B,薄雾灰,石黑,AZ32GCY0000267,燃油,两驱
262,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
263,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
264,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
265,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
266,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
267,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
268,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
269,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
270,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
271,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
272,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
273,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
274,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
275,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
276,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
277,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
278,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
279,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
280,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
281,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
282,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
285,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
286,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
287,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
290,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
291,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
292,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
293,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
294,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
295,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
296,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
297,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
298,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
299,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
300,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
301,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
302,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
303,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
304,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
305,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
306,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
307,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
308,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
311,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
312,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
313,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
314,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
315,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
316,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
317,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
318,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
319,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
320,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
321,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
322,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
323,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
324,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
325,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
326,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
327,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
328,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
329,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
330,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
331,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
332,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
333,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
334,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
335,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
336,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
337,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
338,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
339,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
340,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
341,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
342,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
343,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
344,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
345,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
346,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
