,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
333,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
334,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
335,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
336,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
337,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
338,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
339,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
340,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
341,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
342,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
343,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
344,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
345,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
346,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
347,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
348,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
349,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
350,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
351,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
352,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
353,B,薄雾灰,石黑,AZ32GCY0000267,燃油,两驱
354,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
355,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
356,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
357,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
358,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
359,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
360,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
361,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
362,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
363,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
364,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
365,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
366,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
367,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
368,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
369,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
370,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
371,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
372,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
373,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
374,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
375,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
376,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
377,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
378,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
379,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
380,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
381,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
382,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
383,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
384,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
385,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
386,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
387,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
388,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
391,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
392,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
393,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
394,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
395,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
396,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
397,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
398,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
