,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
63,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
64,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
65,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
66,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
67,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
68,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
69,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
70,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
71,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
72,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
73,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
74,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
75,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
76,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
77,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
78,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
79,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
80,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
81,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
82,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
83,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
84,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
85,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
86,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
87,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
88,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
89,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
90,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
91,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
92,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
93,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
94,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
95,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
96,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
97,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
98,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
99,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
100,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
101,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
102,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
103,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
104,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
105,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
106,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
107,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
108,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
109,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
110,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
111,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
112,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
113,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
114,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
115,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
116,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
117,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
118,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
119,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
120,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
121,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
122,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
123,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
124,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
125,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
126,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
127,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
128,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
129,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
130,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
131,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
132,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
133,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
134,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
135,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
136,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
137,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
138,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
139,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
140,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
141,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
142,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
143,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
144,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
145,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
146,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
147,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
148,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
149,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
150,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
151,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
154,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
155,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
156,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
157,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
158,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
159,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
160,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
161,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
164,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
165,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
166,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
167,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
168,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
169,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
170,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
171,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
172,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
173,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
174,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
175,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
176,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
177,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
178,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
179,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
180,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
181,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
182,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
183,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
184,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
185,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
186,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
187,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
188,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
189,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
190,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
191,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
192,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
193,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
194,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
195,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
196,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
197,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
198,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
199,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
200,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
201,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
202,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
203,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
204,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
205,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
206,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
207,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
208,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
209,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
210,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
211,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
212,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
213,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
214,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
215,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
216,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
217,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
218,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
219,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
220,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
221,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
222,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
223,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
224,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
225,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
226,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
227,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
228,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
230,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
231,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
232,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
233,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
234,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
235,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
236,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
237,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
238,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
239,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
240,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
241,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
242,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
243,A,闪耀黑,无对比颜色,BZ12GCY0000237,燃油,两驱
244,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
245,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
246,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
247,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
248,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
249,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
250,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
251,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
252,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
253,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
254,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
255,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
256,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
257,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
258,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
259,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
260,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
261,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
262,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
263,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
264,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
265,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
266,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
267,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
268,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
269,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
270,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
271,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
272,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
273,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
274,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
275,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
276,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
279,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
280,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
281,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
282,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
285,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
286,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
287,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
288,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
289,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
290,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
291,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
292,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
293,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
294,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
295,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
296,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
297,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
298,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
299,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
302,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
303,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
304,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
305,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
306,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
307,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
308,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
311,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
312,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
313,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
314,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
315,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
316,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
317,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
318,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
319,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
320,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
321,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
322,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
323,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
324,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
325,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
326,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
327,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
328,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
329,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
330,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
331,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
332,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
333,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
334,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
335,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
336,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
337,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
338,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
339,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
340,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
341,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
342,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
343,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
344,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
345,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
346,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
347,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
348,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
349,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
350,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
351,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
352,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
353,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
354,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
355,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
356,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
357,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
358,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
359,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
360,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
361,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
362,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
363,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
364,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
365,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
366,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
367,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
368,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
369,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
370,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
371,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
372,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
373,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
374,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
375,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
376,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
377,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
378,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
379,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
380,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
381,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
382,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
383,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
386,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
387,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
388,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
391,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
392,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
393,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
394,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
395,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
396,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
397,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
398,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
