,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
54,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
55,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
56,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
57,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
58,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
59,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
60,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
61,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
62,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
63,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
64,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
65,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
66,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
67,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
68,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
69,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
70,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
71,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
72,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
73,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
74,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
75,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
76,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
77,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
78,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
79,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
80,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
81,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
82,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
83,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
84,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
85,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
86,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
87,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
88,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
89,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
90,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
91,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
92,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
93,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
94,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
95,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
96,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
97,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
98,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
99,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
100,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
101,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
102,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
103,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
104,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
105,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
106,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
107,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
108,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
109,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
110,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
111,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
112,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
113,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
114,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
115,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
116,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
117,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
118,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
119,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
120,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
121,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
123,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
124,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
125,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
126,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
127,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
128,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
129,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
130,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
131,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
132,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
133,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
134,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
135,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
136,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
137,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
138,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
139,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
140,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
141,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
142,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
143,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
144,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
145,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
146,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
147,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
148,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
149,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
150,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
151,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
154,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
155,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
156,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
157,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
158,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
159,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
160,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
161,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
162,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
163,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
164,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
165,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
166,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
167,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
168,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
169,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
170,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
171,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
172,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
173,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
174,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
175,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
176,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
177,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
178,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
179,B,薄雾灰,石黑,AZ32GCY0000267,燃油,两驱
180,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
181,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
182,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
183,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
184,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
185,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
186,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
187,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
188,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
189,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
190,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
191,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
192,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
193,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
194,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
195,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
196,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
197,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
198,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
199,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
200,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
201,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
202,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
203,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
204,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
205,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
206,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
207,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
208,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
209,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
212,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
213,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
214,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
215,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
216,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
217,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
218,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
219,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
220,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
221,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
222,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
223,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
224,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
225,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
226,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
227,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
228,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
229,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
230,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
231,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
232,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
233,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
234,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
235,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
236,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
237,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
238,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
239,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
240,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
241,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
242,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
243,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
244,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
245,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
246,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
247,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
248,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
249,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
250,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
253,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
254,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
255,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
256,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
257,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
258,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
259,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
260,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
261,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
262,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
263,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
264,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
265,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
266,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
267,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
268,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
269,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
270,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
271,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
272,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
273,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
274,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
275,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
276,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
277,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
278,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
279,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
280,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
281,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
282,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
283,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
284,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
285,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
286,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
287,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
288,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
289,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
290,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
291,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
292,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
293,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
294,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
295,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
296,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
297,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
298,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
299,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
300,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
301,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
302,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
303,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
304,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
305,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
306,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
307,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
308,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
309,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
310,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
311,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
312,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
313,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
314,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
315,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
316,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
317,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
318,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
319,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
320,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
321,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
322,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
323,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
324,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
325,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
326,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
327,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
328,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
329,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
330,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
331,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
332,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
333,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
334,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
335,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
336,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
337,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
338,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
339,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
340,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
341,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
342,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
343,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
344,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
345,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
346,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
347,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
348,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
349,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
350,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
351,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
352,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
353,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
354,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
355,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
356,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
357,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
358,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
359,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
360,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
361,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
362,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
363,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
364,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
365,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
366,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
367,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
368,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
369,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
370,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
371,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
372,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
373,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
374,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
375,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
376,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
377,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
378,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
379,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
380,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
381,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
382,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
383,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
384,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
385,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
386,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
387,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
388,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
389,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
390,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
391,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
392,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
393,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
394,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
395,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
396,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
397,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
