,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
110,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
111,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
112,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
113,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
114,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
115,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
116,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
117,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
118,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
119,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
120,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
121,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
122,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
123,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
124,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
125,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
126,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
127,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
128,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
129,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
130,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
131,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
132,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
133,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
134,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
135,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
137,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
138,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
139,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
140,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
141,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
142,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
143,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
144,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
145,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
146,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
147,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
148,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
149,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
150,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
151,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
152,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
153,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
154,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
155,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
156,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
157,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
158,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
159,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
160,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
161,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
162,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
163,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
164,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
165,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
166,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
167,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
168,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
169,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
170,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
171,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
172,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
173,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
174,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
175,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
176,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
177,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
178,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
179,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
180,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
181,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
182,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
183,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
184,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
185,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
186,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
187,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
188,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
189,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
190,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
191,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
192,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
193,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
194,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
195,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
196,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
197,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
198,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
199,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
200,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
201,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
202,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
203,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
204,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
205,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
206,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
207,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
208,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
209,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
212,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
213,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
214,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
215,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
216,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
217,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
218,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
219,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
220,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
221,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
222,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
223,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
224,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
225,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
226,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
227,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
228,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
229,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
230,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
231,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
232,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
233,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
234,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
235,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
236,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
237,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
238,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
239,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
240,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
241,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
242,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
243,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
244,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
245,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
246,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
247,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
248,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
249,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
250,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
251,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
252,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
253,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
254,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
255,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
256,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
257,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
258,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
259,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
260,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
261,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
262,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
263,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
264,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
265,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
266,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
267,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
268,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
269,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
270,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
271,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
272,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
273,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
274,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
275,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
276,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
279,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
280,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
281,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
282,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
283,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
284,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
285,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
286,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
287,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
290,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
291,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
292,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
293,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
294,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
295,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
296,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
297,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
298,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
299,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
300,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
301,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
302,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
303,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
304,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
305,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
306,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
307,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
308,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
309,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
310,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
313,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
314,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
315,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
316,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
317,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
318,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
319,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
320,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
321,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
322,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
323,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
324,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
325,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
326,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
327,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
328,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
329,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
330,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
331,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
332,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
333,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
334,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
335,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
336,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
337,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
338,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
339,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
340,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
341,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
342,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
343,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
344,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
345,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
346,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
347,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
348,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
349,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
350,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
351,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
352,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
353,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
354,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
355,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
356,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
357,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
358,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
359,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
360,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
361,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
362,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
363,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
364,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
365,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
366,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
367,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
368,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
369,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
370,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
371,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
372,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
373,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
374,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
375,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
376,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
377,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
378,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
379,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
380,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
383,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
384,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
385,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
386,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
387,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
388,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
389,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
390,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
391,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
392,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
393,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
394,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
395,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
396,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
397,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
