,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
104,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
105,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
106,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
107,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
108,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
109,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
110,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
111,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
112,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
113,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
114,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
115,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
116,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
117,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
118,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
119,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
120,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
121,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
123,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
124,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
125,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
126,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
127,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
128,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
129,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
130,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
131,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
132,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
133,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
134,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
135,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
136,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
137,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
138,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
139,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
140,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
141,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
142,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
143,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
144,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
145,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
146,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
147,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
148,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
149,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
150,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
151,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
152,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
153,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
154,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
155,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
156,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
157,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
158,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
159,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
160,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
161,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
162,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
163,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
164,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
165,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
166,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
167,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
168,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
169,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
170,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
171,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
172,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
173,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
174,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
175,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
176,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
177,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
178,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
179,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
180,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
181,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
182,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
183,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
184,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
185,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
186,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
187,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
188,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
189,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
190,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
191,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
192,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
193,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
194,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
195,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
196,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
197,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
198,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
199,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
202,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
203,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
204,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
205,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
206,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
207,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
208,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
209,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
210,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
211,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
212,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
213,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
214,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
215,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
216,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
219,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
220,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
221,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
222,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
223,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
224,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
225,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
226,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
227,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
228,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
229,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
230,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
231,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
232,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
233,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
234,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
235,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
236,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
237,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
238,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
239,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
240,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
241,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
242,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
243,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
244,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
245,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
246,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
247,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
248,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
249,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
250,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
251,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
252,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
253,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
254,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
255,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
256,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
257,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
258,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
259,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
260,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
261,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
262,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
263,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
264,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
265,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
266,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
267,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
268,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
269,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
270,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
271,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
272,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
273,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
274,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
275,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
276,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
277,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
278,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
279,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
280,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
281,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
282,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
283,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
284,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
285,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
286,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
287,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
290,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
291,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
292,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
293,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
294,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
295,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
296,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
297,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
298,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
299,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
300,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
301,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
302,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
303,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
304,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
305,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
306,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
307,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
308,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
309,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
310,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
311,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
312,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
313,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
314,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
315,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
316,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
317,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
318,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
319,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
320,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
321,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
322,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
323,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
324,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
325,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
326,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
327,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
328,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
329,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
330,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
331,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
332,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
333,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
334,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
335,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
336,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
337,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
338,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
339,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
340,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
341,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
342,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
343,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
344,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
345,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
346,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
347,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
348,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
349,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
350,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
351,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
352,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
353,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
354,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
355,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
356,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
357,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
358,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
359,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
360,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
361,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
362,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
363,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
364,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
365,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
366,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
367,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
368,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
369,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
370,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
371,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
372,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
373,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
374,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
375,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
376,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
377,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
378,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
379,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
380,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
383,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
384,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
385,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
386,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
387,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
388,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
389,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
390,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
391,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
392,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
393,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
394,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
395,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
396,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
