,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
339,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
340,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
341,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
342,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
343,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
344,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
345,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
348,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
349,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
350,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
351,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
352,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
353,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
354,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
355,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
356,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
357,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
358,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
359,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
360,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
361,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
362,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
363,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
364,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
365,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
366,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
367,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
368,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
369,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
370,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
371,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
372,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
373,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
374,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
375,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
376,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
377,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
378,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
379,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
380,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
381,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
382,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
383,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
386,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
387,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
388,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
389,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
390,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
391,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
392,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
395,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
396,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
397,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
398,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
399,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
