,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
207,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
208,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
209,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
210,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
211,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
212,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
213,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
214,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
215,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
216,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
217,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
218,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
219,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
220,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
221,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
222,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
223,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
225,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
226,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
227,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
228,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
229,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
230,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
231,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
232,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
233,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
234,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
235,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
236,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
237,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
238,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
239,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
240,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
241,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
242,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
243,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
244,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
245,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
246,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
247,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
248,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
249,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
250,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
251,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
252,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
253,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
254,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
255,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
256,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
257,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
258,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
259,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
260,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
261,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
262,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
263,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
264,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
265,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
266,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
267,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
268,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
269,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
270,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
271,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
272,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
273,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
274,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
275,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
276,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
277,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
278,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
279,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
280,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
281,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
282,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
285,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
286,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
287,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
288,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
289,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
290,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
291,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
292,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
293,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
294,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
295,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
296,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
297,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
298,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
299,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
300,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
301,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
302,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
303,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
304,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
305,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
306,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
307,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
308,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
309,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
310,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
311,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
312,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
313,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
314,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
315,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
316,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
317,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
318,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
319,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
320,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
321,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
322,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
323,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
324,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
325,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
326,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
327,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
328,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
329,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
330,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
331,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
332,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
333,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
334,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
335,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
336,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
337,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
338,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
339,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
340,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
341,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
342,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
343,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
344,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
345,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
347,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
348,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
349,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
350,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
351,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
352,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
353,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
354,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
355,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
356,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
357,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
358,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
359,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
360,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
361,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
362,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
363,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
364,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
365,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
366,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
367,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
368,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
369,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
370,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
371,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
372,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
373,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
374,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
375,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
376,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
377,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
378,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
379,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
380,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
381,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
382,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
383,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
384,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
385,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
386,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
387,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
388,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
389,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
390,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
391,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
392,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
395,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
396,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
397,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
398,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
399,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
400,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
401,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
