,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
49,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
50,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
51,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
52,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
53,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
54,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
55,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
56,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
57,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
58,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
59,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
60,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
61,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
62,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
63,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
64,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
65,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
66,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
67,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
68,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
69,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
70,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
71,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
72,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
73,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
74,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
75,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
76,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
77,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
78,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
79,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
80,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
81,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
82,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
83,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
84,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
85,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
86,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
87,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
88,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
89,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
90,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
91,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
92,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
93,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
94,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
95,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
96,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
97,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
98,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
99,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
100,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
101,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
102,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
103,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
104,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
105,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
106,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
107,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
108,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
109,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
110,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
111,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
112,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
113,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
114,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
115,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
116,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
117,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
118,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
119,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
120,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
121,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
123,A,水晶珍珠白,石黑,BZ12GCY0000235,燃油,两驱
124,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
125,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
126,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
127,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
128,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
129,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
130,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
131,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
132,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
133,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
134,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
135,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
136,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
137,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
138,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
139,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
140,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
141,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
142,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
143,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
144,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
145,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
146,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
147,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
148,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
149,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
150,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
151,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
152,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
153,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
154,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
155,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
156,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
157,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
158,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
159,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
160,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
161,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
162,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
163,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
166,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
167,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
168,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
169,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
170,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
171,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
172,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
173,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
174,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
175,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
176,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
177,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
178,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
179,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
180,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
181,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
182,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
183,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
184,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
185,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
186,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
187,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
188,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
189,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
190,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
191,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
192,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
193,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
194,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
195,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
196,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
197,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
198,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
199,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
200,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
201,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
202,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
203,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
204,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
205,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
206,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
207,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
208,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
209,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
210,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
211,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
212,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
213,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
214,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
215,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
216,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
219,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
220,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
221,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
222,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
223,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
224,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
225,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
226,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
227,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
228,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
229,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
230,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
231,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
232,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
233,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
234,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
235,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
236,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
237,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
238,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
239,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
240,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
241,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
242,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
243,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
244,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
245,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
246,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
247,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
248,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
249,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
250,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
251,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
252,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
253,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
254,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
255,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
256,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
257,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
258,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
259,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
260,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
261,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
262,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
263,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
264,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
265,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
266,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
267,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
268,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
269,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
270,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
271,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
272,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
273,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
274,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
275,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
276,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
277,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
278,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
279,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
280,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
281,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
282,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
283,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
284,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
285,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
286,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
287,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
288,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
289,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
290,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
291,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
292,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
293,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
294,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
295,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
296,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
297,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
298,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
299,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
300,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
301,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
302,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
303,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
304,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
305,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
306,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
307,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
308,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
309,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
310,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
311,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
312,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
313,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
314,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
315,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
316,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
317,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
318,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
319,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
320,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
321,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
322,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
323,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
324,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
325,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
326,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
327,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
328,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
329,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
330,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
331,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
332,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
333,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
334,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
335,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
336,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
337,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
338,B,薄雾灰,石黑,AZ32GCY0000286,燃油,两驱
339,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
340,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
341,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
342,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
343,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
344,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
345,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
346,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
347,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
348,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
349,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
350,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
351,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
352,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
353,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
354,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
355,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
356,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
357,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
358,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
359,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
360,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
361,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
362,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
363,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
364,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
365,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
366,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
367,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
368,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
369,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
370,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
371,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
372,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
373,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
374,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
375,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
376,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
377,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
378,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
379,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
380,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
381,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
382,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
383,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
386,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
387,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
388,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
389,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
390,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
391,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
392,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
395,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
396,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
397,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
398,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
399,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
400,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
