,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
178,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
179,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
180,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
181,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
182,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
183,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
184,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
185,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
186,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
187,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
188,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
189,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
190,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
191,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
192,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
193,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
194,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
195,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
196,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
197,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
198,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
199,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
202,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
203,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
204,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
205,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
206,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
207,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
208,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
209,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
210,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
211,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
212,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
213,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
214,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
215,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
216,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
219,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
220,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
221,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
222,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
223,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
225,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
226,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
227,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
228,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
229,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
230,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
231,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
232,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
233,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
234,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
235,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
236,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
237,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
238,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
239,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
240,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
241,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
242,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
243,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
244,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
245,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
246,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
247,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
248,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
249,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
250,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
251,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
252,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
253,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
254,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
255,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
256,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
257,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
258,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
259,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
260,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
261,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
262,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
263,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
264,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
265,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
266,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
267,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
268,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
269,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
270,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
271,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
272,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
273,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
274,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
275,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
276,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
279,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
280,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
281,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
282,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
285,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
286,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
287,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
288,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
289,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
290,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
291,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
292,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
293,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
294,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
295,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
296,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
297,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
298,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
299,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
300,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
301,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
302,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
303,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
304,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
305,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
306,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
307,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
308,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
309,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
310,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
311,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
312,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
313,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
314,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
315,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
316,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
317,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
318,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
319,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
320,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
321,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
322,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
323,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
324,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
325,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
326,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
327,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
328,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
329,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
330,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
331,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
332,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
333,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
334,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
335,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
336,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
337,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
338,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
339,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
340,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
341,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
342,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
343,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
344,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
345,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
346,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
347,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
348,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
349,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
350,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
351,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
352,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
353,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
354,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
355,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
356,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
357,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
358,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
359,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
360,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
361,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
362,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
363,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
364,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
365,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
366,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
367,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
368,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
369,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
370,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
371,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
372,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
373,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
374,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
375,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
376,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
377,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
378,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
379,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
380,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
383,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
384,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
385,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
386,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
387,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
388,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
389,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
390,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
391,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
392,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
393,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
394,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
395,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
396,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
397,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
398,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
