,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
31,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
32,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
33,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
34,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
35,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
36,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
37,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
38,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
39,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
40,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
41,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
42,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
43,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
44,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
45,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
46,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
47,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
48,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
49,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
50,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
51,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
52,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
53,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
54,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
55,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
56,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
57,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
58,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
59,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
60,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
61,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
62,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
63,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
64,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
65,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
66,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
67,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
68,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
69,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
70,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
71,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
72,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
73,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
74,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
75,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
76,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
77,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
78,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
79,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
80,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
81,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
82,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
83,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
84,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
85,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
86,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
87,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
88,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
89,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
90,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
91,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
92,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
93,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
94,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
95,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
96,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
97,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
98,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
99,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
100,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
101,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
102,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
103,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
104,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
105,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
106,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
107,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
108,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
109,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
110,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
111,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
112,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
113,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
114,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
115,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
116,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
117,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
118,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
119,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
120,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
121,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
122,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
123,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
124,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
125,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
126,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
127,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
128,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
129,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
130,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
131,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
132,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
133,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
134,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
135,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
137,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
138,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
139,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
140,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
141,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
142,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
143,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
144,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
145,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
146,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
147,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
148,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
149,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
150,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
151,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
152,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
153,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
154,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
155,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
156,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
157,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
158,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
159,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
160,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
161,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
164,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
165,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
166,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
167,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
168,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
169,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
170,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
171,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
172,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
173,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
174,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
175,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
176,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
177,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
178,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
179,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
180,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
181,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
182,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
183,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
184,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
185,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
186,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
187,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
188,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
189,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
190,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
191,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
192,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
193,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
194,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
195,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
196,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
197,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
198,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
199,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
200,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
201,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
202,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
203,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
204,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
205,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
206,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
207,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
208,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
209,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
210,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
211,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
212,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
213,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
214,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
215,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
216,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
217,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
218,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
219,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
220,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
221,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
222,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
223,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
225,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
226,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
227,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
228,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
229,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
230,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
231,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
232,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
233,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
234,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
235,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
236,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
237,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
238,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
239,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
240,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
241,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
242,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
243,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
244,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
245,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
246,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
247,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
248,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
249,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
250,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
251,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
252,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
253,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
254,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
255,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
256,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
257,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
258,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
259,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
260,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
261,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
262,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
263,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
264,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
265,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
266,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
267,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
268,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
269,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
270,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
271,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
272,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
273,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
274,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
275,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
276,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
277,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
278,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
279,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
280,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
281,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
282,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
283,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
284,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
285,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
286,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
287,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
288,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
289,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
290,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
291,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
292,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
293,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
294,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
295,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
296,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
297,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
298,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
299,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
300,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
301,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
302,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
303,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
304,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
305,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
306,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
307,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
308,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
309,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
310,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
311,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
312,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
313,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
314,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
315,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
316,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
317,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
318,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
319,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
320,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
321,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
322,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
323,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
324,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
325,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
326,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
327,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
328,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
329,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
330,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
331,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
332,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
333,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
334,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
335,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
336,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
337,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
338,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
339,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
340,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
341,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
342,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
343,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
344,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
345,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
348,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
349,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
350,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
351,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
352,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
353,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
354,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
355,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
356,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
357,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
358,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
359,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
360,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
361,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
362,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
363,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
364,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
365,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
366,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
367,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
368,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
369,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
370,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
371,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
372,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
373,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
374,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
375,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
376,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
377,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
378,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
379,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
380,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
381,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
382,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
383,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
386,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
387,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
388,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
389,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
390,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
391,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
392,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
395,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
396,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
397,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
