,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
87,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
88,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
89,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
90,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
91,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
92,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
93,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
94,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
95,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
96,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
97,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
98,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
99,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
100,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
101,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
102,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
103,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
104,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
105,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
106,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
107,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
108,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
109,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
110,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
111,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
112,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
113,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
114,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
115,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
116,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
117,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
118,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
119,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
120,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
121,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
122,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
123,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
124,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
125,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
126,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
127,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
128,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
129,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
130,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
131,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
132,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
133,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
134,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
135,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
137,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
138,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
139,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
140,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
141,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
142,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
143,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
144,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
145,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
146,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
147,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
148,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
149,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
150,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
151,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
152,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
153,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
154,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
155,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
156,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
157,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
158,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
159,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
160,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
161,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
166,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
167,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
168,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
169,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
170,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
171,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
172,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
173,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
174,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
175,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
176,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
177,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
178,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
179,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
180,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
181,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
182,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
183,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
184,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
185,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
186,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
187,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
188,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
189,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
190,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
191,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
192,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
193,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
194,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
195,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
196,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
197,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
198,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
199,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
202,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
203,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
204,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
205,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
206,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
207,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
208,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
209,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
210,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
211,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
212,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
213,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
214,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
215,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
216,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
219,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
220,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
221,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
222,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
223,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
224,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
225,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
226,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
227,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
228,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
230,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
231,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
232,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
233,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
234,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
235,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
236,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
237,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
238,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
239,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
240,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
241,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
242,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
243,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
244,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
245,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
246,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
247,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
248,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
249,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
250,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
253,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
254,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
255,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
256,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
257,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
258,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
259,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
260,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
261,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
262,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
263,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
264,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
265,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
266,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
267,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
268,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
269,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
270,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
271,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
272,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
273,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
274,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
275,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
276,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
277,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
278,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
279,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
280,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
281,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
282,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
283,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
284,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
285,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
286,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
287,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
288,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
289,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
290,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
291,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
292,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
293,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
294,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
295,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
296,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
297,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
298,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
299,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
302,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
303,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
304,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
305,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
306,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
307,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
308,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
309,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
310,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
311,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
312,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
313,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
314,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
315,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
316,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
317,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
318,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
319,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
320,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
321,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
322,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
323,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
324,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
325,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
326,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
327,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
328,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
329,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
330,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
331,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
332,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
333,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
334,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
335,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
336,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
337,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
338,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
339,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
340,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
341,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
342,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
343,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
344,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
345,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
346,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
347,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
348,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
349,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
350,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
351,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
352,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
353,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
354,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
355,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
356,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
357,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
358,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
359,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
360,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
361,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
362,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
363,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
364,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
365,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
366,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
367,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
368,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
369,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
370,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
371,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
372,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
373,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
374,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
375,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
376,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
377,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
378,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
379,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
380,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
381,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
382,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
383,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
384,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
385,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
386,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
387,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
388,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
391,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
392,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
393,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
394,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
395,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
396,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
397,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
398,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
399,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
400,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
401,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
