,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
165,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
166,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
167,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
168,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
169,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
170,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
171,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
172,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
173,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
174,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
175,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
176,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
177,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
178,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
179,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
180,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
181,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
182,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
183,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
184,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
185,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
186,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
187,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
188,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
189,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
190,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
191,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
192,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
193,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
194,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
195,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
196,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
197,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
198,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
199,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
200,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
201,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
202,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
203,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
204,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
205,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
206,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
207,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
208,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
209,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
212,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
213,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
214,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
215,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
216,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
219,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
220,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
221,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
222,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
223,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
224,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
225,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
226,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
227,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
228,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
230,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
231,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
232,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
233,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
234,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
235,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
236,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
237,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
238,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
239,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
240,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
241,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
242,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
243,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
244,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
245,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
246,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
247,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
248,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
249,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
250,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
251,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
252,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
253,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
254,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
255,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
256,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
257,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
258,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
259,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
260,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
261,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
262,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
263,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
264,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
265,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
266,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
267,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
268,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
269,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
270,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
271,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
272,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
273,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
274,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
275,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
276,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
277,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
278,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
279,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
280,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
281,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
282,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
285,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
286,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
287,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
288,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
289,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
290,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
291,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
292,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
293,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
294,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
295,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
296,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
297,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
298,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
299,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
300,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
301,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
302,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
303,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
304,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
305,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
306,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
307,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
308,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
309,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
310,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
311,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
312,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
313,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
314,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
315,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
316,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
317,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
318,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
319,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
320,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
321,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
322,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
323,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
324,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
325,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
326,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
327,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
328,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
329,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
330,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
331,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
332,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
333,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
334,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
335,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
336,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
337,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
338,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
339,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
340,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
341,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
342,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
343,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
344,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
345,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
346,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
347,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
348,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
349,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
350,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
351,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
352,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
353,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
354,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
355,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
356,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
357,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
358,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
359,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
360,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
361,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
362,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
363,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
364,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
365,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
366,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
367,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
368,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
369,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
370,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
371,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
372,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
373,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
374,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
375,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
376,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
377,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
378,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
379,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
380,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
381,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
382,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
383,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
384,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
385,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
386,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
387,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
388,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
389,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
390,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
391,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
392,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
393,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
394,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
395,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
396,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
397,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
