,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
36,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
37,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
38,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
39,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
40,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
41,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
42,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
43,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
44,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
45,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
46,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
47,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
48,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
49,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
50,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
51,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
52,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
53,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
54,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
55,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
56,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
57,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
58,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
59,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
60,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
61,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
62,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
63,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
64,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
65,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
66,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
67,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
68,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
69,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
70,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
71,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
72,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
73,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
74,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
75,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
76,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
77,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
78,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
79,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
80,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
81,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
82,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
83,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
84,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
85,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
86,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
87,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
88,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
89,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
90,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
91,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
92,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
93,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
94,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
95,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
96,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
97,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
98,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
99,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
100,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
101,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
102,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
103,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
104,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
105,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
106,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
107,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
108,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
109,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
110,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
111,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
112,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
113,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
114,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
115,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
116,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
117,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
118,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
119,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
120,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
121,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
122,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
123,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
124,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
125,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
126,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
127,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
128,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
129,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
130,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
131,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
132,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
133,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
134,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
135,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
137,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
138,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
139,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
142,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
143,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
144,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
145,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
146,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
147,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
148,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
149,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
150,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
151,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
154,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
155,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
156,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
157,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
158,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
159,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
160,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
161,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
164,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
165,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
166,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
167,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
168,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
169,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
170,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
171,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
172,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
173,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
174,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
175,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
176,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
177,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
178,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
179,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
180,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
181,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
182,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
183,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
184,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
185,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
186,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
187,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
188,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
189,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
190,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
191,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
192,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
193,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
194,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
195,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
196,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
197,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
198,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
199,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
200,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
201,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
202,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
203,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
204,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
205,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
206,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
207,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
208,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
209,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
212,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
213,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
214,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
215,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
216,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
217,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
218,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
219,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
220,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
221,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
222,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
223,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
224,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
225,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
226,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
227,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
228,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
229,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
230,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
231,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
232,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
233,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
234,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
235,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
236,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
237,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
238,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
239,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
240,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
241,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
242,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
243,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
244,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
245,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
246,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
247,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
248,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
249,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
250,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
251,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
252,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
253,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
254,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
255,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
256,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
257,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
258,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
259,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
260,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
261,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
262,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
263,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
264,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
265,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
266,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
267,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
268,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
269,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
270,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
271,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
272,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
273,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
274,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
275,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
276,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
277,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
278,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
279,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
280,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
281,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
282,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
283,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
284,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
285,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
286,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
287,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
288,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
289,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
290,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
291,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
292,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
293,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
294,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
295,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
296,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
297,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
298,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
299,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
302,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
303,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
304,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
305,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
306,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
307,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
308,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
309,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
310,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
311,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
312,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
313,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
314,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
315,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
316,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
317,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
318,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
319,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
320,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
321,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
322,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
323,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
324,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
325,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
326,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
327,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
328,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
329,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
330,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
331,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
332,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
333,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
334,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
335,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
336,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
337,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
338,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
339,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
340,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
341,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
342,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
343,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
344,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
345,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
346,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
347,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
348,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
349,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
350,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
351,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
352,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
353,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
354,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
355,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
356,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
357,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
358,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
359,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
360,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
361,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
362,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
363,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
364,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
365,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
366,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
367,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
368,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
369,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
370,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
371,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
372,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
373,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
374,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
375,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
376,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
377,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
378,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
379,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
380,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
383,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
384,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
385,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
386,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
387,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
388,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
389,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
390,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
391,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
392,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
393,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
394,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
395,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
396,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
397,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
