,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
74,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
75,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
76,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
77,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
78,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
79,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
80,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
81,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
82,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
83,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
84,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
85,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
86,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
87,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
88,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
89,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
90,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
91,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
92,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
93,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
94,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
95,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
96,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
97,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
98,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
99,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
100,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
101,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
102,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
103,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
