,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
48,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
49,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
50,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
51,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
52,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
53,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
54,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
55,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
56,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
57,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
58,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
59,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
60,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
61,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
62,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
63,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
64,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
65,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
66,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
67,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
68,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
69,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
70,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
71,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
72,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
73,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
74,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
75,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
76,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
77,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
78,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
79,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
80,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
81,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
82,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
83,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
84,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
85,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
86,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
87,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
88,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
89,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
90,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
91,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
92,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
93,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
94,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
95,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
96,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
97,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
98,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
99,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
100,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
101,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
102,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
103,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
104,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
105,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
106,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
107,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
108,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
109,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
110,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
111,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
112,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
113,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
114,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
115,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
116,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
117,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
118,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
119,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
120,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
121,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
123,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
124,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
125,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
126,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
127,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
128,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
129,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
130,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
131,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
132,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
133,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
134,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
135,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
136,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
137,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
138,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
139,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
142,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
143,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
144,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
145,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
146,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
147,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
148,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
149,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
150,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
151,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
152,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
153,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
154,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
155,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
156,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
157,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
158,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
159,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
160,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
161,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
162,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
163,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
164,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
165,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
166,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
167,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
168,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
169,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
170,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
171,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
172,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
173,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
174,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
175,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
176,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
177,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
178,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
179,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
180,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
181,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
182,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
183,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
184,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
185,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
186,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
187,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
188,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
189,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
190,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
191,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
192,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
193,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
194,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
195,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
196,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
197,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
198,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
199,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
200,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
201,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
202,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
203,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
204,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
205,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
206,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
207,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
208,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
209,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
211,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
212,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
213,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
214,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
215,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
216,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
217,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
218,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
219,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
220,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
221,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
222,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
223,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
224,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
225,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
226,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
227,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
228,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
229,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
230,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
231,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
232,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
233,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
234,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
235,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
236,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
237,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
238,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
239,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
240,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
241,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
242,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
243,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
244,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
245,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
246,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
247,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
248,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
249,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
250,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
251,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
252,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
253,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
254,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
255,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
256,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
257,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
258,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
259,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
260,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
261,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
262,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
263,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
264,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
265,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
266,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
267,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
268,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
269,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
270,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
271,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
272,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
273,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
274,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
275,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
276,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
277,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
278,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
279,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
280,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
281,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
282,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
283,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
284,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
285,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
286,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
287,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
288,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
289,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
290,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
291,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
292,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
293,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
294,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
295,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
296,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
297,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
298,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
299,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
302,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
303,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
304,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
305,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
306,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
307,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
308,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
309,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
310,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
311,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
312,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
313,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
314,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
315,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
316,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
317,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
318,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
319,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
320,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
321,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
322,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
323,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
324,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
325,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
326,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
327,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
328,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
329,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
330,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
331,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
332,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
333,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
334,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
335,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
336,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
337,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
338,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
339,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
340,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
341,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
342,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
343,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
344,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
345,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
346,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
347,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
348,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
349,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
350,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
351,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
352,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
353,B,薄雾灰,石黑,AZ32GCY0000267,燃油,两驱
354,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
355,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
356,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
357,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
358,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
359,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
360,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
361,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
362,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
363,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
364,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
365,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
366,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
367,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
368,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
369,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
370,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
371,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
372,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
373,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
374,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
375,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
376,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
377,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
378,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
379,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
380,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
381,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
382,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
383,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
384,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
385,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
386,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
387,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
388,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
391,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
392,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
393,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
394,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
395,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
396,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
397,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
398,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
399,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
