,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
71,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
72,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
73,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
74,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
75,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
76,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
77,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
78,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
79,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
80,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
81,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
82,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
83,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
84,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
85,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
86,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
87,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
88,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
89,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
90,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
91,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
92,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
93,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
94,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
95,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
96,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
97,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
98,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
99,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
100,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
101,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
102,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
103,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
104,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
105,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
106,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
107,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
108,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
109,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
110,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
111,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
112,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
113,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
114,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
115,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
116,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
117,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
118,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
119,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
120,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
121,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
122,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
123,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
124,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
125,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
126,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
127,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
128,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
129,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
130,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
131,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
132,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
133,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
134,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
135,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
136,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
137,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
138,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
139,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
142,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
143,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
144,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
145,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
146,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
147,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
148,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
149,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
150,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
151,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
152,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
153,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
154,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
155,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
156,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
157,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
158,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
159,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
160,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
161,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
162,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
163,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
164,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
165,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
166,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
167,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
168,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
169,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
170,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
171,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
172,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
173,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
174,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
175,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
176,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
177,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
178,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
179,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
180,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
181,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
182,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
183,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
184,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
