,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
31,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
32,B,水晶珍珠白,石黑,AZ64GCY0000309,燃油,四驱
33,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
34,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
35,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
36,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
37,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
38,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
39,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
40,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
41,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
42,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
43,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
44,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
45,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
46,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
47,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
48,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
49,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
50,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
51,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
52,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
53,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
54,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
55,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
56,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
57,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
58,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
59,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
60,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
61,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
62,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
63,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
64,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
65,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
66,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
67,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
68,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
69,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
70,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
71,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
72,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
73,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
74,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
75,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
76,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
77,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
78,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
79,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
80,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
81,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
82,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
83,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
84,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
85,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
86,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
87,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
88,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
89,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
90,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
91,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
92,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
93,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
94,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
95,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
96,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
97,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
98,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
99,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
100,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
101,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
102,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
103,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
104,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
105,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
106,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
107,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
108,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
109,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
110,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
111,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
112,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
113,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
114,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
115,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
116,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
117,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
118,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
119,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
120,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
121,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
123,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
124,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
125,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
126,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
127,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
128,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
129,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
130,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
131,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
132,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
133,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
134,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
135,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
136,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
137,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
138,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
139,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
140,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
141,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
142,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
143,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
144,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
145,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
146,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
147,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
148,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
149,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
150,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
151,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
154,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
155,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
156,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
157,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
158,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
159,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
160,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
161,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
162,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
163,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
164,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
165,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
166,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
167,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
168,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
169,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
170,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
171,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
172,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
173,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
174,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
175,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
176,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
177,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
178,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
179,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
180,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
181,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
182,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
183,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
184,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
185,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
186,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
187,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
188,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
189,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
190,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
191,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
192,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
193,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
194,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
195,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
196,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
197,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
198,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
199,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
202,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
203,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
204,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
205,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
206,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
207,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
208,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
209,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
210,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
211,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
212,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
213,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
214,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
215,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
216,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
217,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
218,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
219,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
220,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
221,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
222,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
223,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
225,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
226,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
227,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
228,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
229,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
230,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
231,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
232,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
233,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
234,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
235,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
236,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
237,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
238,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
239,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
240,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
241,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
242,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
243,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
244,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
245,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
246,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
247,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
248,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
249,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
250,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
253,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
254,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
255,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
256,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
257,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
258,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
259,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
260,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
261,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
262,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
263,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
264,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
265,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
266,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
267,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
268,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
269,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
270,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
271,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
272,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
273,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
274,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
275,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
276,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
277,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
278,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
279,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
280,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
281,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
282,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
283,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
284,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
285,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
286,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
287,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
288,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
289,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
290,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
291,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
292,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
293,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
294,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
295,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
296,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
297,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
298,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
299,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
300,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
301,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
302,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
303,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
304,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
305,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
306,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
307,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
308,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
309,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
310,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
313,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
314,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
315,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
316,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
317,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
318,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
319,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
320,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
321,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
322,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
323,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
324,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
325,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
326,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
327,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
328,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
329,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
330,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
331,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
332,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
333,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
334,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
335,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
336,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
337,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
338,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
339,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
340,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
341,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
342,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
343,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
344,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
345,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
346,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
347,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
348,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
349,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
350,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
351,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
352,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
353,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
354,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
355,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
356,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
357,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
358,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
359,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
360,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
361,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
362,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
363,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
364,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
365,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
366,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
367,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
368,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
369,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
370,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
371,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
372,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
373,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
374,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
375,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
376,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
377,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
378,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
379,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
380,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
381,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
382,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
383,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
385,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
386,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
387,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
388,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
389,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
390,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
391,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
392,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
393,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
394,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
395,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
396,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
397,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
398,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
399,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
400,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
401,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
