,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
109,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
110,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
111,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
112,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
113,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
114,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
115,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
116,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
117,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
118,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
119,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
120,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
121,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
122,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
123,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
124,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
125,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
126,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
127,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
128,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
129,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
130,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
131,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
132,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
133,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
134,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
135,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
136,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
137,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
138,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
139,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
140,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
141,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
142,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
143,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
144,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
145,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
146,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
147,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
148,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
149,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
150,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
151,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
152,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
153,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
154,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
155,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
156,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
157,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
158,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
159,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
160,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
161,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
162,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
163,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
164,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
165,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
166,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
167,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
168,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
169,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
170,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
171,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
172,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
173,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
174,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
175,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
176,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
177,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
178,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
179,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
180,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
181,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
182,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
183,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
184,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
185,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
186,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
187,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
188,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
189,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
190,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
191,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
192,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
193,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
194,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
195,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
196,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
197,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
198,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
199,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
200,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
201,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
202,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
203,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
204,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
205,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
206,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
207,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
208,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
209,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
210,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
211,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
212,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
213,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
214,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
215,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
216,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
217,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
218,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
219,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
220,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
221,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
222,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
223,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
224,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
225,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
226,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
227,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
228,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
229,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
230,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
231,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
232,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
233,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
234,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
235,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
236,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
237,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
238,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
239,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
240,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
241,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
242,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
243,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
244,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
245,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
246,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
247,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
248,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
249,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
250,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
253,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
254,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
255,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
256,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
257,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
258,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
259,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
260,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
261,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
262,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
263,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
264,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
265,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
266,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
267,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
268,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
269,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
270,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
271,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
272,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
273,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
274,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
275,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
276,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
279,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
280,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
281,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
282,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
285,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
286,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
287,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
288,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
289,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
290,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
291,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
292,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
293,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
294,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
295,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
296,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
297,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
298,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
299,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
300,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
301,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
302,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
303,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
304,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
305,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
306,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
307,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
308,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
309,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
310,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
313,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
314,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
315,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
316,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
317,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
318,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
319,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
320,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
321,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
322,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
323,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
324,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
325,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
326,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
327,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
328,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
329,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
330,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
331,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
332,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
333,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
334,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
335,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
336,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
337,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
338,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
339,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
340,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
341,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
342,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
343,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
344,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
345,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
348,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
349,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
350,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
351,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
352,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
353,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
354,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
355,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
356,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
357,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
358,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
359,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
360,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
361,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
362,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
363,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
364,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
365,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
366,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
367,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
368,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
369,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
370,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
371,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
372,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
373,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
374,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
375,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
376,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
377,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
378,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
379,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
380,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
381,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
382,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
383,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
384,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
385,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
386,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
387,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
388,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
389,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
390,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
391,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
392,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
393,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
394,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
395,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
396,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
