,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
53,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
54,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
55,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
56,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
57,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
58,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
59,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
60,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
61,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
62,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
63,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
64,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
65,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
66,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
67,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
68,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
69,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
70,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
71,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
72,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
73,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
74,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
75,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
76,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
77,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
78,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
79,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
80,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
81,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
82,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
83,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
84,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
85,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
86,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
87,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
88,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
89,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
90,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
91,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
92,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
93,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
94,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
95,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
96,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
97,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
98,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
99,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
100,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
101,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
102,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
103,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
104,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
105,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
106,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
107,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
108,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
109,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
110,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
111,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
112,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
113,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
114,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
115,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
116,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
117,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
118,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
119,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
120,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
121,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
122,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
123,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
124,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
125,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
126,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
127,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
128,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
129,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
130,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
131,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
132,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
133,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
134,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
135,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
136,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
137,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
138,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
139,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
140,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
141,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
142,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
143,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
144,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
145,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
146,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
147,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
148,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
149,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
150,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
151,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
152,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
153,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
154,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
155,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
156,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
157,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
158,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
159,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
160,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
161,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
162,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
163,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
166,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
167,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
168,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
169,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
170,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
171,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
172,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
173,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
174,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
175,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
176,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
177,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
178,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
179,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
180,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
181,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
182,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
183,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
184,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
185,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
186,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
187,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
188,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
189,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
190,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
191,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
192,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
193,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
194,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
195,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
196,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
197,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
198,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
199,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
200,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
201,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
202,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
203,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
204,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
205,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
206,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
207,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
208,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
209,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
212,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
213,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
214,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
215,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
216,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
217,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
218,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
219,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
220,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
221,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
222,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
223,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
224,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
225,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
226,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
227,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
228,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
229,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
230,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
231,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
232,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
233,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
234,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
235,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
236,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
237,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
238,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
239,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
240,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
241,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
242,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
243,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
244,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
245,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
246,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
247,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
248,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
249,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
250,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
251,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
252,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
253,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
254,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
255,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
256,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
257,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
258,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
259,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
260,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
261,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
262,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
263,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
264,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
265,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
266,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
267,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
268,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
269,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
270,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
271,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
272,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
273,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
274,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
275,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
276,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
277,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
278,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
279,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
280,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
281,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
282,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
283,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
284,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
285,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
286,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
287,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
288,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
289,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
290,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
291,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
292,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
293,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
294,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
295,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
296,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
297,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
298,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
299,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
300,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
301,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
302,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
303,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
304,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
305,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
306,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
307,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
308,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
309,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
310,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
311,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
312,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
313,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
314,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
315,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
316,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
317,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
318,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
319,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
320,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
321,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
322,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
323,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
324,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
325,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
326,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
327,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
328,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
329,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
330,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
331,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
332,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
333,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
334,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
335,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
336,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
337,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
338,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
339,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
340,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
341,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
342,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
343,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
344,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
345,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
346,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
347,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
348,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
349,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
350,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
351,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
352,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
353,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
354,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
355,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
356,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
357,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
358,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
359,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
360,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
361,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
362,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
363,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
364,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
365,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
366,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
367,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
368,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
369,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
370,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
371,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
372,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
373,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
374,B,薄雾灰,石黑,AZ32GCY0000254,燃油,两驱
375,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
376,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
377,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
378,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
379,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
380,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
381,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
382,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
383,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
384,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
385,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
386,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
387,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
388,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
389,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
390,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
391,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
392,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
393,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
394,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
395,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
396,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
397,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
398,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
399,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
400,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
