,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
224,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
225,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
226,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
227,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
228,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
229,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
230,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
231,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
232,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
233,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
234,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
235,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
236,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
237,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
238,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
239,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
240,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
241,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
242,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
243,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
244,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
245,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
246,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
247,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
248,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
249,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
250,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
251,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
252,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
253,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
254,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
255,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
256,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
257,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
258,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
259,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
260,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
261,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
262,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
263,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
264,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
265,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
266,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
267,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
268,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
269,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
270,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
271,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
272,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
273,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
274,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
275,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
276,A,闪耀黑,无对比颜色,BZ12GCY0000237,燃油,两驱
277,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
278,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
279,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
280,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
281,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
282,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
283,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
284,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
285,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
286,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
287,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
288,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
289,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
290,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
291,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
292,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
293,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
294,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
295,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
296,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
297,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
298,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
299,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
300,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
301,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
302,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
303,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
304,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
305,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
306,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
307,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
308,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
313,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
314,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
315,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
316,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
317,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
318,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
319,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
320,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
321,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
322,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
323,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
324,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
325,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
326,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
327,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
328,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
329,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
330,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
331,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
332,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
333,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
334,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
335,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
336,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
337,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
338,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
339,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
340,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
341,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
342,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
343,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
344,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
345,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
347,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
348,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
349,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
350,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
351,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
352,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
353,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
354,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
355,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
356,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
357,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
358,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
359,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
360,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
361,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
362,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
363,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
364,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
365,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
366,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
367,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
368,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
369,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
370,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
371,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
372,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
373,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
374,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
375,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
376,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
377,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
378,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
379,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
380,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
381,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
382,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
383,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
384,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
385,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
386,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
387,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
388,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
389,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
390,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
391,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
392,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
393,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
394,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
395,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
396,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
397,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
398,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
399,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
400,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
