,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
36,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
37,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
38,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
39,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
40,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
41,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
42,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
43,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
44,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
45,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
46,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
47,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
48,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
49,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
50,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
51,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
52,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
53,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
54,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
55,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
56,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
57,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
58,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
59,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
60,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
61,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
62,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
63,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
64,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
65,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
66,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
67,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
68,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
69,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
70,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
71,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
72,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
73,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
74,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
75,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
76,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
77,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
78,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
79,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
80,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
81,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
82,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
83,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
84,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
85,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
86,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
87,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
88,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
89,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
90,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
91,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
92,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
93,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
94,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
95,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
96,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
97,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
98,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
99,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
100,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
101,B,闪耀黑,无对比颜色,AZ62GCY0000293,燃油,两驱
102,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
103,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
104,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
105,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
106,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
107,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
108,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
109,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
110,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
111,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
112,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
113,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
114,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
115,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
116,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
117,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
118,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
119,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
120,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
121,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
122,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
123,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
124,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
125,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
126,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
127,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
128,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
129,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
130,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
131,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
132,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
133,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
134,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
135,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
136,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
137,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
138,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
139,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
140,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
141,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
142,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
143,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
144,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
145,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
146,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
147,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
148,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
149,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
150,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
151,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
152,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
153,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
154,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
155,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
156,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
157,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
158,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
159,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
160,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
161,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
162,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
163,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
164,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
165,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
166,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
167,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
168,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
169,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
170,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
171,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
172,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
173,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
174,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
175,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
176,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
177,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
178,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
179,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
180,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
181,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
182,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
183,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
184,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
185,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
186,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
187,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
188,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
189,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
190,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
191,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
192,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
193,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
194,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
195,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
196,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
197,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
198,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
199,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
200,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
201,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
202,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
203,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
204,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
205,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
206,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
207,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
208,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
209,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
210,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
211,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
212,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
213,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
214,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
215,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
216,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
217,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
218,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
219,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
220,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
221,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
222,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
223,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
225,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
226,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
227,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
228,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
229,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
230,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
231,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
232,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
233,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
234,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
235,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
236,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
237,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
238,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
239,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
240,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
241,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
242,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
243,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
244,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
245,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
246,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
247,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
248,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
249,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
250,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
251,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
252,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
253,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
254,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
255,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
256,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
257,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
258,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
259,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
260,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
261,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
262,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
263,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
264,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
265,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
266,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
267,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
268,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
269,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
270,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
271,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
272,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
273,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
274,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
275,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
276,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
277,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
278,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
279,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
280,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
281,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
282,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
283,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
284,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
285,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
286,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
287,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
288,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
289,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
290,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
291,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
292,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
293,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
294,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
295,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
296,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
297,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
298,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
299,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
300,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
301,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
302,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
303,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
304,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
305,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
306,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
307,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
308,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
309,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
310,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
313,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
314,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
315,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
316,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
317,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
318,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
319,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
320,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
321,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
322,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
323,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
324,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
325,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
326,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
327,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
328,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
329,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
330,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
331,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
332,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
333,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
334,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
335,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
336,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
337,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
338,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
339,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
340,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
341,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
342,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
343,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
344,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
345,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
348,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
349,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
350,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
351,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
352,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
353,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
354,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
355,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
356,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
357,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
358,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
359,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
360,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
361,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
362,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
363,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
364,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
365,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
366,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
367,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
368,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
369,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
370,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
371,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
372,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
373,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
374,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
375,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
376,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
377,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
378,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
379,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
380,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
381,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
382,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
383,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
384,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
385,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
386,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
387,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
388,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
389,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
390,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
391,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
392,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
393,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
394,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
395,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
396,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
397,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
