,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
79,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
80,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
81,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
82,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
83,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
84,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
85,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
86,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
87,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
88,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
89,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
90,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
91,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
92,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
93,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
94,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
95,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
96,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
97,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
98,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
99,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
100,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
101,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
102,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
103,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
104,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
105,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
106,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
107,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
108,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
109,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
110,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
111,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
112,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
113,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
114,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
115,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
116,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
117,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
118,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
119,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
120,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
121,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
122,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
123,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
124,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
125,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
126,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
127,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
128,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
129,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
130,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
131,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
132,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
133,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
134,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
135,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
136,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
137,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
138,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
139,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
140,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
141,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
142,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
143,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
144,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
145,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
146,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
147,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
148,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
149,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
150,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
151,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
154,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
155,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
156,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
157,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
158,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
159,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
160,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
161,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
166,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
167,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
168,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
169,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
170,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
171,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
172,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
173,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
174,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
175,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
176,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
177,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
178,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
179,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
180,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
181,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
182,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
183,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
184,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
185,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
186,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
187,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
188,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
189,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
190,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
191,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
192,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
193,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
194,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
195,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
196,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
197,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
198,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
199,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
200,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
201,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
202,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
203,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
204,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
205,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
206,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
207,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
208,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
209,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
210,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
211,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
212,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
213,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
214,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
215,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
216,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
217,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
218,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
219,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
220,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
221,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
222,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
223,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
224,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
225,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
226,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
227,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
228,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
229,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
230,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
231,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
232,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
233,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
234,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
235,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
236,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
237,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
238,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
239,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
240,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
241,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
242,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
243,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
244,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
245,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
246,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
247,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
248,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
249,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
250,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
251,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
252,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
253,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
254,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
255,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
256,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
257,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
258,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
259,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
260,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
261,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
262,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
263,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
264,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
265,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
266,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
267,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
268,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
269,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
270,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
271,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
272,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
273,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
274,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
275,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
276,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
277,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
278,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
279,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
280,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
281,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
282,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
283,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
284,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
285,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
286,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
287,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
288,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
289,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
290,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
291,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
292,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
293,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
294,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
295,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
296,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
297,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
298,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
299,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
300,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
301,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
302,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
303,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
304,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
305,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
306,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
307,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
308,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
309,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
310,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
311,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
312,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
313,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
314,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
315,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
316,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
317,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
318,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
319,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
320,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
321,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
322,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
323,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
324,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
325,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
326,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
327,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
328,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
329,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
330,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
331,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
332,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
333,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
334,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
335,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
336,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
337,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
338,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
339,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
340,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
341,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
342,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
343,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
344,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
345,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
346,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
347,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
348,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
349,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
350,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
351,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
352,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
353,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
354,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
355,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
356,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
357,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
358,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
359,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
360,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
361,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
362,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
363,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
364,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
365,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
366,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
367,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
368,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
369,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
370,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
371,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
372,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
373,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
374,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
375,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
376,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
377,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
378,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
379,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
380,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
381,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
382,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
383,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
384,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
385,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
386,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
387,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
388,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
389,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
390,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
391,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
392,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
393,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
394,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
395,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
396,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
397,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
398,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
