,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
69,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
70,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
71,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
72,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
73,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
74,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
75,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
76,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
77,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
78,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
79,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
80,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
81,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
82,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
83,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
84,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
85,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
86,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
87,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
88,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
89,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
90,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
91,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
92,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
93,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
94,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
95,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
96,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
97,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
98,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
99,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
100,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
101,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
102,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
103,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
104,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
105,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
106,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
107,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
108,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
109,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
110,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
111,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
112,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
113,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
114,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
115,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
116,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
117,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
118,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
119,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
120,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
121,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
122,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
123,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
124,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
125,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
126,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
127,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
128,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
129,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
130,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
131,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
132,A,水晶珍珠白,石黑,BZ12GCY0000235,燃油,两驱
133,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
134,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
135,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
136,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
137,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
138,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
139,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
142,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
143,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
144,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
145,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
146,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
147,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
148,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
149,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
150,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
151,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
154,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
155,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
156,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
157,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
158,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
159,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
160,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
161,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
162,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
163,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
164,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
165,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
166,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
167,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
168,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
169,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
170,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
171,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
172,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
173,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
174,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
175,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
176,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
177,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
178,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
179,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
180,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
181,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
182,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
183,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
184,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
185,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
186,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
187,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
188,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
189,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
190,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
191,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
192,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
193,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
194,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
195,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
196,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
197,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
198,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
199,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
200,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
201,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
202,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
203,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
204,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
205,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
206,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
207,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
208,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
209,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
210,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
211,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
212,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
213,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
214,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
215,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
216,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
217,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
218,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
219,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
220,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
221,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
222,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
223,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
224,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
225,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
226,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
227,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
228,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
229,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
230,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
231,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
232,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
233,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
234,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
235,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
236,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
237,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
238,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
239,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
240,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
241,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
242,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
243,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
244,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
245,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
246,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
247,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
248,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
249,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
250,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
253,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
254,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
255,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
256,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
257,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
258,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
259,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
260,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
261,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
262,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
263,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
264,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
265,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
266,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
267,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
268,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
269,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
270,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
271,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
272,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
273,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
274,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
275,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
276,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
277,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
278,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
279,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
280,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
281,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
282,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
283,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
284,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
285,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
286,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
287,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
288,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
289,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
290,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
291,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
292,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
293,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
294,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
295,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
296,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
297,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
298,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
299,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
300,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
301,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
302,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
303,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
304,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
305,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
306,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
307,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
308,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
309,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
310,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
311,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
312,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
313,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
314,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
315,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
316,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
317,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
318,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
319,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
320,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
321,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
322,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
323,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
324,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
325,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
326,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
327,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
328,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
329,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
330,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
331,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
332,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
333,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
334,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
335,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
336,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
337,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
338,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
339,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
340,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
341,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
342,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
343,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
344,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
345,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
346,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
347,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
348,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
349,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
350,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
351,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
352,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
353,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
354,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
355,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
356,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
357,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
358,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
359,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
360,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
361,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
362,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
363,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
364,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
365,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
366,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
367,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
368,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
369,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
370,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
371,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
372,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
373,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
374,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
375,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
376,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
377,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
378,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
379,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
380,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
381,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
382,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
383,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
384,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
385,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
386,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
387,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
388,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
389,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
390,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
391,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
392,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
393,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
394,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
395,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
396,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
397,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
398,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
