,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
174,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
175,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
176,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
177,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
178,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
179,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
180,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
181,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
182,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
183,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
184,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
185,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
186,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
187,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
188,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
189,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
190,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
191,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
192,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
193,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
194,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
195,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
196,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
197,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
198,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
199,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
200,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
201,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
202,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
203,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
204,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
205,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
206,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
207,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
208,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
209,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
210,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
211,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
212,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
213,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
214,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
215,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
216,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
217,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
218,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
219,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
220,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
221,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
222,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
223,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
224,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
225,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
226,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
227,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
228,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
229,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
230,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
231,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
232,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
233,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
234,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
235,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
236,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
237,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
238,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
239,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
240,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
241,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
242,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
243,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
244,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
245,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
246,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
247,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
248,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
249,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
250,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
251,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
252,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
253,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
254,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
255,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
256,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
257,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
258,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
259,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
260,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
261,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
262,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
263,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
264,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
265,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
266,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
267,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
268,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
269,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
270,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
271,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
272,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
273,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
274,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
275,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
276,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
277,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
278,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
279,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
280,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
281,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
282,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
283,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
284,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
285,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
286,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
287,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
288,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
289,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
290,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
291,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
292,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
293,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
294,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
295,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
296,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
297,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
298,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
299,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
300,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
301,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
302,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
303,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
304,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
305,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
306,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
307,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
308,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
311,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
312,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
313,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
314,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
315,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
316,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
317,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
318,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
319,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
320,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
321,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
322,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
323,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
324,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
325,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
326,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
327,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
328,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
329,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
330,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
331,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
332,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
333,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
334,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
335,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
336,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
337,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
338,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
339,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
340,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
341,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
342,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
343,B,水晶珍珠白,石黑,AZ64GCY0000309,燃油,四驱
344,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
345,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
346,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
347,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
348,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
349,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
350,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
351,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
352,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
353,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
354,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
355,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
356,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
357,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
358,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
359,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
360,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
361,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
362,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
363,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
364,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
365,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
366,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
367,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
368,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
369,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
370,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
371,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
372,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
373,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
374,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
375,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
376,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
377,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
378,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
379,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
380,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
381,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
382,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
383,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
384,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
385,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
386,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
387,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
388,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
389,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
390,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
391,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
392,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
395,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
396,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
397,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
398,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
