,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
103,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
104,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
105,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
106,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
107,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
108,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
109,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
110,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
111,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
112,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
113,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
114,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
115,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
116,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
117,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
118,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
119,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
120,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
121,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
122,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
123,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
124,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
125,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
126,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
127,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
128,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
129,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
130,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
131,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
132,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
133,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
134,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
135,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
136,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
137,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
138,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
139,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
140,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
141,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
142,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
143,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
144,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
145,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
146,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
147,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
148,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
149,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
150,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
151,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
153,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
154,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
155,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
156,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
157,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
158,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
159,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
160,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
161,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
162,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
163,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
166,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
167,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
168,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
169,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
170,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
171,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
172,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
173,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
174,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
175,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
176,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
177,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
178,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
179,B,薄雾灰,石黑,AZ32GCY0000240,燃油,两驱
180,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
181,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
182,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
183,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
184,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
185,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
186,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
187,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
188,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
189,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
190,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
191,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
192,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
193,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
194,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
195,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
196,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
197,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
198,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
199,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
200,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
201,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
202,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
203,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
204,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
205,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
206,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
207,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
208,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
209,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
210,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
211,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
212,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
213,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
214,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
215,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
216,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
217,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
218,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
219,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
220,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
221,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
222,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
223,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
225,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
226,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
227,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
228,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
229,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
230,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
231,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
232,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
233,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
234,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
235,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
236,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
237,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
238,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
239,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
240,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
241,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
242,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
243,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
244,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
245,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
246,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
247,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
248,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
249,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
250,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
251,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
252,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
253,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
254,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
255,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
256,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
257,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
258,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
259,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
260,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
261,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
262,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
263,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
264,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
265,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
266,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
267,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
268,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
269,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
270,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
271,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
272,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
273,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
274,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
275,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
276,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
277,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
278,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
279,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
280,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
281,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
282,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
283,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
284,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
285,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
286,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
287,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
288,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
289,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
290,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
291,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
292,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
293,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
294,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
295,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
296,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
297,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
298,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
299,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
300,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
301,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
302,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
303,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
304,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
305,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
306,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
307,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
308,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
311,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
312,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
313,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
314,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
315,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
316,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
317,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
318,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
319,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
320,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
321,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
322,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
323,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
324,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
325,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
326,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
327,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
328,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
329,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
330,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
331,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
332,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
333,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
334,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
335,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
336,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
337,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
338,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
339,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
340,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
341,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
342,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
343,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
344,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
345,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
346,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
347,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
348,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
349,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
350,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
351,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
352,A,水晶珍珠白,石黑,BZ12GCY0000235,燃油,两驱
353,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
354,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
355,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
356,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
357,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
358,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
359,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
360,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
361,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
362,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
363,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
364,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
365,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
366,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
367,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
368,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
369,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
370,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
371,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
372,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
373,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
374,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
375,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
376,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
377,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
378,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
379,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
380,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
381,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
382,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
383,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
384,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
385,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
386,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
387,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
388,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
389,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
390,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
391,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
392,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
393,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
394,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
395,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
396,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
397,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
398,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
399,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
